"openid","roleid","nickname","cumulative_topup_thousand_vnd","tier_history","matches"
"952665669","1105932606","Giấy.Báo.Tử",34,"",463
"624335527","1299949105","HD_Draw",34,"",482
"802061246","1671088229","ĐỉnhNB",34,"",0
"7146955","1522759330","Vuatrochoi0312",34,"",0
"550312648","1812104768","giahuy2205",34,"",79
"763253269","1105164937","David_Cox049",34,"",26
"964031633","1869503289","༺★.Vô.Lý.★༻",34,"",6
"334050913","1651351715","ReZe.",34,"",85
"653050787","1187325236","Kag",34,"",46
"187597065","1778943028","HoàngHuệ",34,"",130
"55565650","1863504917","OSE_quốcdaica",34,"",61
"828982693","1337665959","TSPps",34,"",36
"953436718","1788814443","꧁.ƙʉ♚Đɛɳ.★彡",34,"",564
"187100903","1244542208","FL.Jungkook",34,"",442
"608417775","1971697604","Bé-hột-lu^^",34,"",168
"112223096","1829742513","Hữune123",34,"",501
"56180022","1934816449","dragoncat",34,"",292
"778485215","1656009079","Hỉndzzzzzz",34,"",58
"697480107","1368141754","NP0404",34,"",148
"268936544","1993243705","PinkSea04",34,"",793
"688107740","1257024451","VănQuí",34,"",234
"400136499","1496193573","GàMáy",34,"",169
"574460403","1870408173","Foxtitan",34,"",144
"77786537","1111131117","binwasabi",34,"",15
"192622263","1405710215","Tanphatte",34,"",130
"678916269","1251069063","Kjan-Nuni",34,"",0
"525604986","1511261097","hyarttattoo",34,"",418
"716590644","1359722645","dang_bao_nhieu",34,"",1018
"577198016","1746166549","Wjnd",34,"",56
"148602148","1318495390","TrườngCon-Club",34,"",734
"568646743","1946621900","Anhle",34,"",164
"858516981","1209542285","Đụnglàlọ",34,"",9
"726841158","1294282553","concacconbeti",34,"",369
"365380478","1584646453","Anh-Barr",34,"",400
"577460510","1111605281","Dũngcristiano",34,"",534
"457505210","1348839762","MinhDolce",34,"",175
"87832565","1763847394","RemiNoLove...",34,"",94
"192369396","1462256972","Nhật••Hạ",34,"",561
"453633250","1067400172","BUNĐZ",34,"",5
"190695353","1590051872","leminh98",34,"",10
"585451353","1678724191","CƠMMẮMTÔM",34,"",333
"409435802","1888333027","1st::Tạ::)(",34,"",2365
"932644740","1101749428","Nhơnđâynèee;?",34,"",124
"889864734","1715949344","barooCF",34,"",1673
"704656976","1375526197","_vanwluan.⁰⁸",34,"",0
"148539170","1381373406","isminhhieu",34,"",36
"448839860","1197423887","chủtịchxóm",34,"",1390
"560454930","1213669963","anhotao",34,"",5
"692175059","1393055170","Ethan_Cobb",34,"",106
"723422473","1152088981","patanon",34,"",665
"72647599","1778329835","Donald>Trumq",34,"",912
"98189942","1558792608","hunanhdiem",34,"",27
"44937276","1215900408","maMaSan_group",34,"",331
"726683856","1096436836","001.RED",34,"",54
"199701743","1655194973","Abc6879",34,"",1032
"585160864","1713953899","KenKD",34,"",989
"868605094","1599960787","Jean_Cain837",34,"",430
"150079183","1310540044","#Đô",34,"",514
"450138209","1379999397","Trùm°Con°Hẻm",34,"",1097
"766829131","1607486598","Titbeiu",34,"",0
"571135293","1739780217","Khoa_Juliver34",34,"",118
"945218794","1362703236","JOKERphạmtúst",34,"",102
"657997352","1122423728","Kiearaaaa",34,"",73
"414386088","1878682978","Jet_07",34,"",137
"456201003","1126491100","Leah_Cooke261",34,"",27
"439034519","1003624558","CoffeSữa",34,"",534
"68949787","1442868785","Vualidoan",34,"",188
"699044972","1806904168","QuíĐạiSoái",34,"",13
"476270219","1486551420","6với3cònra",34,"",0
"976358282","1891496608","BảoKhang",34,"",13
"473229011","1339096731","Killer008z",34,"",331
"211291094","1323056238","muadongkolanhr",34,"",313
"963160692","1254941129","Xập_Nguồn",34,"",926
"176286208","1338878455","sangtrang@",34,"",537
"929397429","1839519015","PeonSiuZu",34,"",66
"724966680","1629292757","Chocopiepie69",34,"",644
"491149804","1728516516","『SW』VuaSniper",34,"",476
"765851663","1288200675","LyReXiV",34,"",7
"962860281","1093468253","Baolonggg",34,"",398
"191547957","1628629397","SOfM･CFM",34,"",435
"691060552","1223573296","AnhBaTràCú:))",34,"",2077
"19451150","1760743702","shoppeeee",34,"",401
"492459328","1178599896","tien—vu123",34,"",208
"145807443","1189925210","ą_ŋąɱ_ƈɧųŋ",34,"",2303
"571532463","1616177044","LWxPaxman",34,"",237
"17826596","1298056118","Huydepzai24",34,"",207
"773072976","1693234611","◦•◉✿T✿◉•◦",34,"",1576
"39971470","1422503372","Gấu.Đen",34,"",48
"494082252","1106951198","Luongnguyen24+",34,"",334
"504122933","1206494484","NSUT_GHOST",34,"",839
"683666968","1086062526","CoĐộc",34,"",78
"234394965","1901864481","Tứlọpháhưkhông",34,"",1177
"779170339","1022606873","ngtrongquyen",34,"",238
"414051886","1740390966","OGgy",34,"",12
"505992052","1024725021","zoZo",34,"",465
"830958221","1283291344","LCH丶CáChàBặc",34,"",396
"573967006","1682120560","TùngTkien",34,"",178
"926937646","1692676560","liveranto",34,"",140
"482747757","1944640694","anhbitsai",34,"",1785
"413949485","1197350875","SmileBall_GD",34,"",1862
"508666027","1956876665","HwangChoMin",34,"",80
"545029941","1378142529","NúpĐiÔngNội",34,"",20
"670587573","1726207707","L2T",34,"",800
"868787456","1353161410","Thvit><",34,"",706
"604106033","1725962917","nisyduy",34,"",192
"127145383","1048066810","Andy_Baker716",34,"",1
"509380791","1692980513","Bilaimkiki",34,"",3
"737260457","1615483639","kensip",34,"",16
"685283062","1978295078","shisssbaa",34,"",282
"6392863","1981860727","DuongMlem",34,"",3
"465417670","1602895548","jaeyun",34,"",0
"984424560","1007975668","Tizav09",34,"",72
"509486263","1988593818","69ᵛᶰシnaм.no1",34,"",1869
"504021527","1795151187","Httdubai",34,"",193
"455633850","1435164435","꧁༺s̸ói̸✼đêm̸༻꧂",34,"",163
"529203866","1113605824","WF_ROSA",34,"",18
"74488948","1882603527","Capybara04",34,"",177
"19633875","1037343838","kane35k1",34,"",267
"512860519","1499350430","HUYHOANGG",34,"",244
"788121045","1364173232","Hiếuleotóp",34,"",91
"993977870","1210245645","khánhctrl",34,"",348
"490626487","1346599079","Héthoc",34,"",59
"652499844","1280342344","TrầnĐứcAnh",34,"",531
"447277792","1488708111","Trungtn234",34,"",115
"514810040","1295600061","tquocsiungu",34,"",254
"797355225","1625667071","TM*",34,"",0
"729848582","1656861751","Đinh192",34,"",254
"723942184","1290435499","Huỳnh.hunter",34,"",110
"917593721","1140537563","29﹃HAòHaiNgón",34,"",661
"967600669","1760476058","Tuấn-98",34,"",956
"517637070","1019676182","ParkKimThan",34,"",84
"18933946","1973659246","Subinnvt",34,"",942
"433809946","1904545314","chạytéđái",34,"",574
"421487524","1857745031","Thỏ_Đi_Nắng.!!",34,"",1024
"793819153","1208556066","lampro2443",34,"",150
"149746565","1363529105","ＬＥＯＮ",34,"",88
"517989318","1574504585","NO-VIP",34,"",153
"781789351","1802153318","wls.dnd_",34,"",117
"681099288","1900311872","BiCầuLũng64",34,"",238
"330382281","1127996467","BốGià.CB",34,"",134
"601393329","1329049312","bofbosbo_.",34,"",9
"570847340","1005713832","huyne:)))",34,"",33
"51909211","1128583389","ahlàvua",34,"",6
"801228124","1578944953","ChrisX",34,"",29
"671432463","1779122091","Meowpeo^",34,"",647
"967646356","1158136645","Tâmnkỏ123",34,"",975
"532170154","1012944441","Dươngseven",34,"",658
"966487870","1376891692","Cávàng911",34,"",443
"655516499","1756733118","ThànhĐạt12",34,"",45
"506597174","1001836193","Xuândiệu",34,"",540
"533421643","1185266055","TrườngKaa",34,"",180
"492200130","1122022092","Chien_Than",34,"",0
"794494851","1807443956","LTk-70",34,"",1813
"200020228","1468076456","pmđ!",34,"",100
"533769405","1944461481","TranNam29",34,"",1
"736491645","1362974822","biếnglênmặn",34,"",41
"797117874","1053657505","nhatem07",34,"",91
"935597744","1940755085","kiennghenhan",34,"",1059
"534780779","1355741142","『тѕ』Seven336",34,"",905
"361587571","1964744652","TrườngLinhhh",34,"",634
"590718392","1208040448","CóHẹnPKH",34,"",12
"754619145","1128511055","DĐiênjejejej",34,"",0
"535076678","1330901964","Zyykiu",34,"",407
"597643980","1710609533","NZ.JerryS",34,"",7
"510943324","1833871838","EvilGwyn",34,"",715
"572963669","1163235059","socwin",34,"",476
"540640241","1007584451","ĐN丶Alinh",34,"",668
"736641084","1614233022","manchesterutd",34,"",1607
"815958119","1883899315","TrungDaiXe",34,"",41
"970358048","1811451773","C4_HiHiHiHiHi",34,"",0
"541162133","1366563747","HTsportchenry",34,"",448
"587668453","1570084251","LuuDucHuy",34,"",711
"180413193","1501546611","Ctl",34,"",149
"400070624","1262702258","『VIP』Vboy",34,"",158
"543174257","1545471585","『QB』ThuậnTanke",34,"",2023
"173227271","1966660580","Dari_Gold24k",34,"",66
"799625581","1525661446","29X7-42014",34,"",376
"960422828","1917594695","PhatLee",34,"",0
"546800624","1606926409","Toni_Quest",34,"",442
"82736952","1825642668","Nquan",34,"",61
"654322247","1832897826","Nigel_Burke948",34,"",4
"87165439","1017552130","HaiDepZaiVaiO",34,"",204
"54850932","1939050810","Binbiker",34,"",971
"19768310","1574016688","Thánhmóc37",34,"",739
"86191282","1934324428","Hay彡Suy﹏ミ",34,"",24
"779508841","1525628491","DuyBảo(:",34,"",73
"552627741","1566203675","ThànhLong298",34,"",221
"200518110","1049958856","shizbu",34,"",790
"795428176","1579733228","Emily150",34,"",380
"520709508","1237945370","Gió nhải",34,"",91
"559352738","1795588550","Devil@20@",34,"",1569
"750718086","1552241289","Top1FreeFire!",34,"",1328
"7950973","1641549638","LongKaKa_",34,"",121
"911451218","1450395510","Dũngsịplor",34,"",6
"561175821","1785550804","ทℊáσ㋰ทℊơ",34,"",260
"577712866","1140282360","Piupiukk",34,"",279
"505332130","1802612565","MoutHaoPro",34,"",115
"465302624","1326160492","BeĐạtTrumTX",34,"",78
"565256947","1964055678","CarrotTop1",34,"",0
"250957199","1966498291","°Ichi°",34,"",573
"592615211","1193480843","Longcu2026",34,"",108
"204384415","1907382580","Hùng..bos",34,"",34
"56663668","1397396472","Diego_Blake715",34,"",0
"205362026","1573516343","Hamster_119",34,"",282
"687427609","1748376621","NA-Tinh1Dem",34,"",968
"966918559","1575031377","QuangQ",34,"",167
"999296038","1747875299","AnhĐãGià.",34,"",210
"196939837","1774823343","TrùmĐẩyLáo",34,"",1914
"662315258","1044285207","Aloko",34,"",85
"789375308","1532568702","lxloc2101",34,"",30
"721572239","1806073895","『ßß』、Dương",34,"",863
"189480275","1128618194","Gen111",34,"",29
"787249553","1401218298","dũnglo",34,"",558
"958177417","1287249045","BìnhBGN",34,"",0
"723510089","1002437243","dgreyzzz",34,"",4
"511570927","1519178162","Thànhnhân/0",34,"",77
"584375948","1017222104","Chạy_đi_đâu",34,"",54
"121147170","1725852965","VIE.Terry",34,"",157
"72707478","1396258671","LinhXeÔm",34,"",52
"196649924","1004661752","tồsuper",34,"",0
"662390942","1708412211","IChuongno9d1",34,"",73
"185109707","1453834095","kiapro",34,"",104
"727791533","1149685724","Besua_0502",34,"",124
"12129583","1951250507","Chipiuem",34,"",28
"793410635","1189144816","Khánh_vyyy",34,"",554
"206753270","1857785592","AXYZE",34,"",56
"731290164","1196277108","...ZoZo...",34,"",78
"580644489","1229663215","AnhHaiprovip",34,"",1336
"625325405","1047718247","Công_@n_xã_",34,"",1791
"888173933","1825199435","Abaonamam",34,"",0
"732906962","1015203797","tthvnh",34,"",241
"207659084","1284505896","Anhson98",34,"",2858
"906710394","1510272270","VietNams83",34,"",6
"565408248","1828880273","Heosữa",34,"",65
"73364152","1324507893","VIE_Vinzzz",34,"",0
"983677326","1404611918","Bùihảianh",34,"",80
"784658456","1317835514","Giahunggnee",34,"",1167
"116899883","1030219497","TANKERrùa",34,"",781
"7413815","1015206659","Đoan.Phan",34,"",447
"384673668","1993359697","HòaSae",34,"",25
"688126661","1232042342","PhanAn1708",34,"",72
"203173152","1620594154","Kataakuri",34,"",144
"744167159","1201018071","Top1raz",34,"",2181
"455359879","1126089323","Hphuc112",34,"",87
"471982373","1599112529","NgMinhDũng",34,"",54
"486468825","1333591248","tminvy",34,"",189
"747801623","1771002469","Pazuu",34,"",185
"208747444","1076427145","Gánh4Cục_Tạ",34,"",583
"598068247","1056123859","Shurima_004",34,"",2164
"456997421","1644466310","KiranNo.1",34,"",1
"752912235","1464742177","TÚ171299",34,"",1428
"169524058","1245129718","Ducanh188",34,"",1652
"433404091","1196396491","Binz?",34,"",30
"320264859","1441609408","Dumamson",34,"",16
"762602594","1168880756","Thở_Ra_Cồn",34,"",642
"951214837","1876616394","dũngka023",34,"",711
"739769370","1388889397","®Sóihoang©",34,"",468
"442458874","1988572942","SW丶TINYs",34,"",61
"773369048","1236628338","yokỵ_kk",34,"",719
"327289320","1415373215","veganVip",34,"",581
"911120050","1281954930","Bolakienngo",34,"",3
"358993693","1079722933","xnhau.ing",34,"",1161
"785896368","1652004464","K_Chiezn3118",34,"",72
"401317714","1517490458","Tuânsike",34,"",841
"583584496","1523246086","ThịnhFish",34,"",311
"960288180","1451524595","Thuyhuong202",34,"",1066
"789571097","1543828257","No(never)Die",34,"",50
"55671203","1809712270","Dooooo16",34,"",85
"14222991","1655214013","3Tê.",34,"",5
"826935531","1406337239","BaBoiBoiTV",34,"",427
"795025898","1275635184","TuanSu",34,"",168
"867296027","1749491037","toandin",34,"",596
"45447078","1247187547","Khoois_97",34,"",2025
"151720922","1802571477","thhieu..",34,"",255
"802776370","1376915016","Conquydo",34,"",531
"500097332","1824247777","Vuacf1",34,"",944
"886660125","1906018876","如果说爱是恩赐为什么结局只?",34,"",32
"643238735","1561190741","Huycutepro",34,"",359
"806980685","1002685018","TrVietAnhh2105",34,"",401
"549586400","1482784068","Khoacângu",34,"",3
"21288863","1532295068","부이수안뚜",34,"",195
"583959579","1571585236","luanđộxe",34,"",133
"812474175","1593551249","Min₹Nobita",34,"",187
"365897173","1299968057","trọngNTM",34,"",665
"706557565","1456367532","GấuMấtNY",34,"",18
"210171148","1646998821","custom-barber",34,"",472
"812810198","1247958137","PhạmHoàiAn",34,"",0
"819193049","1114008451","NhanLuong",34,"",731
"451402357","1784128139","cocacolaalala",34,"",103
"524038434","1062248309",".thais_duongw.",34,"",0
"813782618","1694402556","Manh28108",34,"",347
"210750089","1514062018","Ltvaye_Nl123",34,"",0
"835729938","1657671434","Banq.",34,"",357
"781679367","1684942719","QàQà0503",34,"",347
"818362091","1360482332","™Anh¢ba™",34,"",18
"907629471","1211554843","AEMT_Nện",34,"",1067
"592876296","1042548028","FTW_ThanhDuy",34,"",112
"136793416","1902437322","Chicken_king",34,"",87
"818405055","1461307893","vanngoan",34,"",0
"755310216","1904684148","CF.PTThuy",34,"",0
"231467643","1756644261","Thiên_Ca_102",34,"",185
"167341134","1066315047","ChimSiêuToo",34,"",173
"820731924","1588974495","ムղɦâղ࿐ꜱâლᥫᩣ",34,"",216
"946206670","1163784097","snp.red",34,"",449
"449779386","1021615727","TraMy19206",34,"",198
"742755003","1489395285","nguyendong1234",34,"",1846
"82185088","1641755252","Khanhlopve",34,"",401
"592039409","1165807174","BeMink",34,"",68
"449393993","1795797561","phucpro331",34,"",763
"460610860","1368051844","Earl_Cooke160",34,"",1122
"828400502","1630546674","Bi_tomy.72",34,"",288
"42092483","1657500704","BrabirtTB",34,"",432
"85744959","1137147531","đạicacủaMập",34,"",1426
"22411602","1733157824","Anh.Thái",34,"",95
"829290034","1521196531","Linhsan.",34,"",402
"554089256","1725940231","supperTA",34,"",14
"216117165","1170908077","Megan_Bell726",34,"",457
"363735152","1870638078","AnhVideptrai",34,"",276
"97422339","1869409340","mobile15",34,"",33
"49847937","1953302315","nhìncccc",34,"",38
"898920762","1340584124","huycuden123",34,"",352
"943236478","1123379972","copnâu",34,"",1188
"974358938","1821365079","MongBinhxinh",34,"",8
"37559111","1918645231","NiKa01",34,"",43
"883336927","1583794912","hhuybrotop1vnd",34,"",227
"887490652","1574471877","IvyAcer",34,"",18
"982371044","1840275182","CoYTaDamDang",34,"",82
"463228770","1872270758","Blackok",34,"",57
"78091434","1270970738","Thoãiike12",34,"",1451
"798347988","1446235393","HoàngĐạt",34,"",5
"991983569","1568540443","HieuLeblanc",34,"",68
"114446004","1251443429","LÊHOANGPHI",34,"",0
"322580032","1068715649","MinhKhôi2019",34,"",157
"939624211","1845071000","Nobacani",34,"",508
"998930106","1600728702","sủaa..c.c.tao",34,"",1535
"368652995","1628353213","Wuchunn",34,"",218
"880845343","1750202311","Lữ/Bố",34,"",549
"19234185","1184085557","v6R111",34,"",0
"725804578","1231836226","Kayla_Booth382",34,"",95
"416068493","1703711452","nhaatnhlucky",34,"",62
"935245792","1342937984","redbull11",34,"",358
"431921371","1538502248","DNA-HC",34,"",856
"72722908","1029220051","Nhân97",34,"",366
"957385499","1201089936","DNW丶Nanhh",34,"",207
"119408783","1732143492","khuongphan06",34,"",249
"441467933","1129865701","JokerDoteee",34,"",210
"728329893","1228423288","Lăng.ship.",34,"",152
"423778096","1503376428","Hclone1",34,"",185
