"id","name","pham","fam","loai","tot","M_T1_CB","M_T1_DN","M_T1_TA","M_T1_HT","M_T1_F","M_T2_CB","M_T2_DN","M_T2_TA","M_T2_HT","M_T2_F","M_T3_CB","M_T3_DN","M_T3_TA","M_T3_HT","M_T3_F","M_T4_CB","M_T4_DN","M_T4_TA","M_T4_HT","M_T4_F","M_T5_CB","M_T5_DN","M_T5_TA","M_T5_HT","M_T5_F","M_T6_CB","M_T6_DN","M_T6_TA","M_T6_HT","M_T6_F","M_T7_CB","M_T7_DN","M_T7_TA","M_T7_HT","M_T7_F"
"10304005001","M249-Perfect Silver","Purple","SMG","Machine Gun",246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,88,18,3,0,0,73,10,1,0,0,35
"10105001001","AN94","Green","Súng trường khác","Rifle",242,21,1,0,0,54,14,1,0,0,17,16,2,0,0,21,6,0,0,0,19,11,3,0,0,20,9,0,0,0,19,3,0,1,0,4
"10405020006","Steyr TMP-Prime","Purple","SMG","SMG",233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,11,1,0,53,2,0,0,0,10
"10701030001","Cận chiến (mã 030)","","Cận chiến","Melee",227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,102,15,3,0,14,24,2,0,0,9,11,1,0,0,2,0,1,0,0
"10103001001","QBZ95","Green","Súng trường khác","Rifle",223,4,0,0,0,73,4,0,0,0,20,3,0,0,0,35,6,0,0,0,12,2,0,0,0,22,0,0,0,0,37,0,0,0,0,5
"10414001001","CZS2-Azure Beach","Purple","SMG","SMG",223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,82,1,0,0,135
"10113003006","M16-Royal Dragon","Purple","Súng trường khác","Rifle",219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,20,0,0,0,4,0,0,0,6,24,0,0,0,28
"10505003001","AA12-Buster","Orange","Shotgun","Shotgun",211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,111
"10602047001","Desert Eagle-Born Beast-Noble Gold-Champion Miracle","A","Súng lục","Secondary",209,39,7,2,0,3,27,11,4,1,2,29,4,4,0,4,17,8,1,0,4,8,7,2,0,1,10,1,0,0,2,6,2,2,0,1
"10602057001","Desert Eagle-Born Beast-Ragnarok","B","Súng lục","Secondary",207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,10,0,0,12,81,5,1,0,23,3,0,0,0,1,1,0,0,0,0
"10607004001","Anaconda-Gilt","Orange","Súng lục","Secondary",206,18,0,0,0,45,8,0,0,0,18,5,0,0,0,19,1,0,0,0,9,9,0,0,0,21,12,1,0,0,30,2,1,0,0,7
"10609003001","Glock-Mobile Team","Purple","Súng lục","Secondary",204,0,0,0,0,0,0,0,0,0,0,65,0,0,0,31,23,3,0,0,25,15,0,0,0,13,9,2,1,0,6,6,0,0,0,5
"10120009001","QBZ03-Born Beast-Mithril","C","Súng trường khác","Rifle",204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,34,3,0,0,41,36,1,0,0,29,33,1,0,0
"10307006006","KAC-Gold","Orange","SMG","Machine Gun",204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,9,88,7,0,0,81
"10750002006","Soulstealer","Gold VVIP","Cận chiến","Melee",201,0,0,0,0,0,27,5,1,0,0,14,6,11,0,0,38,1,5,0,0,42,16,3,0,0,20,9,1,0,0,2,0,0,0,0
"10602121006","Desert Eagle-Born Beast-Arch","Gold VVIP","Súng lục","Secondary",197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,5,1,0,61,53,15,0,0,9,7,2,0,0
"10108004001","FAMAS-G2-Rainbow Radiance","Purple","Súng trường khác","Rifle",197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5,0,0,96,0,0,0,0,0
"10701028001","Cận chiến (mã 028)","","Cận chiến","Melee",196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3,0,0,0,143,14,0,0,0
"10607001001","Anaconda","Blue","Súng lục","Secondary",188,1,0,0,0,21,4,0,0,0,13,6,0,0,0,9,4,0,0,0,10,5,0,0,0,22,7,0,0,0,69,4,0,0,0,13
"10801184001","Grenade-Born Beast-Ragnarok","B","Đặc biệt","Utility",188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,30,3,0,19
"10607010001","Python-Breeze","Purple","Súng lục","Secondary",187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,53,6,0,0,33,38,0,0,0,34,10,0,0,0,9
"10801060001","Grenade-Yo-yo","Purple","Đặc biệt","Utility",186,136,3,0,0,42,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10110017001","M14EBR-Ocean Blue","Purple","Súng trường khác","Rifle",183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,47,1,0,0,131
"10403001001","MK5-T Tiger","Blue","SMG","SMG",177,3,0,0,0,35,6,0,0,0,37,4,0,0,0,23,0,0,0,0,14,1,0,0,0,12,5,0,0,0,30,0,0,0,0,7
"10802089001","Flashbang-Iron Beast","Gold V","Đặc biệt","Utility",171,8,0,0,0,37,10,0,0,0,35,4,0,0,0,10,3,0,0,0,1,9,0,0,0,5,3,0,0,0,18,3,0,0,0,25
"10609018001","Glock-Harmonica","Orange","Súng lục","Secondary",168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,144,9,0,0,9
"10607045001","Anaconda-T-Rex","Gold VVIP","Súng lục","Secondary",167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,19,1,0,39,10,2,2,0,7,3,0,0,0,1
"10602134001","FX Air Pistol-Blood Moon","Gold V","Súng lục","Secondary",166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,10,72,5,1,0,54
"10401010001","MP5-Gold","Orange","SMG","SMG",166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,4,0,0,88,1,0,0,0,3
"10701031001","Cận chiến (mã 031)","","Cận chiến","Melee",165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,54,14,1,1,17,19,1,0,0,8,17,1,0,0,3,0,1,0,0
"10701027001","Cận chiến (mã 027)","","Cận chiến","Melee",162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,137,8,0,0,0
"10801108001","Grenade-Predator-Prime","C","Đặc biệt","Utility",158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,0,51,62,29,6,1
"10502004001","Jack Hammer-Mutant Killer","Purple","Shotgun","Shotgun",156,12,0,0,0,47,5,0,0,0,19,4,0,0,0,13,2,0,0,0,15,3,0,0,0,12,1,0,0,0,22,0,0,0,0,1
"10799004001","Cận chiến (mã 004)","","Cận chiến","Melee",155,0,0,0,0,0,0,0,0,0,0,80,8,0,0,14,24,1,0,0,5,10,1,0,0,1,8,0,0,0,0,2,0,0,0,1
"10607003001","Anaconda-Blue Pottery","Purple","Súng lục","Secondary",154,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,26,2,0,0,61,13,1,0,0,23,6,0,0,0,8,0,0,0,0,4
"10102172001","M4A1-Azure","Purple","M4A1","Rifle",148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,3,0,0,120
"10101233006","AK47-Earl Royal-Comic","C","AK47","Rifle",145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,113,17,0,0,11
"10607014001","Anaconda-Born Beast-Continue","B","Súng lục","Secondary",144,0,0,0,0,0,64,8,2,0,34,15,2,0,0,7,2,0,0,0,0,4,0,0,0,1,1,0,0,0,1,1,2,0,0,0
"10101120001","AK47-Night Stalker","Orange","AK47","Rifle",142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,48,0,0,0,91
"10101004001","AK47-Chaos Dragon","Purple","AK47","Rifle",141,18,0,0,0,3,56,1,0,0,13,6,1,0,0,3,3,0,0,0,0,9,1,0,0,12,7,0,0,0,5,2,0,0,0,1
"10602058001","Desert Eagle-Born Beast-Noble Gold-Champion Miracle","A","Súng lục","Secondary",141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,1,0,4,49,12,1,0,32,14,1,0,0,5,3,0,1,0,1
"10602003001","Desert Eagle-Gold","Orange","Súng lục","Secondary",138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,11,1,1,0,52,6,0,1,0,16,9,0,0,0,16
"10404001001","Thompson","Green","SMG","SMG",138,11,0,0,0,20,14,1,0,0,21,10,1,0,0,22,1,0,0,0,10,2,0,0,0,10,4,0,0,0,8,0,0,0,0,3
"10601005001","USP-Transformer Beast","Gold V","Súng lục","Secondary",137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,10,1,0,3,28,3,0,0,4,16,1,0,0,1,8,0,0,0,3
"10108002001","FAMAS-S","Blue","Súng trường khác","Rifle",135,8,0,0,0,32,0,0,0,0,17,4,0,0,0,26,1,0,0,0,12,3,0,0,0,12,1,0,0,0,17,0,0,0,0,2
"10602063001","Dual Desert Eagle-Chameleon","Gold VVIP","Súng lục","Secondary",134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,8,0,0,35,11,2,0,0,3,7,1,0,0,2,4,0,0,0,2
"10803059001","Smoke-Angel","Gold V","Đặc biệt","Utility",131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,51,6,0,0,0,28,25,2,0,0,8
"10602072006","Desert Eagle-Thunder-Noble Gold","Red","Súng lục","Secondary",130,0,0,0,0,0,27,18,0,0,0,15,13,0,0,0,6,13,0,0,0,6,18,0,0,0,1,8,0,0,0,0,5,0,0,0
"10629001001","Dual Colt1911-Iron Shark","Gold V","Súng lục","Secondary",129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,0,6,65,5,0,0,29
"10101012001","AK47-Beast-Alpha","Gold V","AK47","Rifle",127,28,3,1,0,25,28,4,0,0,3,4,1,0,0,1,1,0,0,0,19,1,2,0,0,1,4,0,0,0,1,0,0,0,0,0
"10307002006","KAC-Ancient Dragon","Purple","SMG","Machine Gun",123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,38,2,0,0,71
"10625002006","CZ75-Predator-Prime","C","Súng lục","Secondary",121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,0,81,26,3,0,0
"10602044001","Desert Eagle-Beast-Ragnarok","B","Súng lục","Secondary",120,49,9,0,0,31,16,2,0,0,5,2,0,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"10305017006","Gatling Gun-Starship","Gold V","SMG","Machine Gun",118,14,15,0,0,0,21,8,0,0,0,4,36,0,0,0,1,6,0,0,0,3,0,0,0,0,1,6,0,0,0,0,3,0,0,0
"10602100001","Desert Eagle-Iron Beast-Ragnarok","B","Súng lục","Secondary",114,57,5,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"10404009006","Thompson-Gold","Orange","SMG","SMG",112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,47,0,0,0,57
"10803008001","Smoke-Beast","Gold V","Đặc biệt","Utility",111,1,0,0,0,2,2,0,0,0,10,9,0,0,0,18,3,0,0,0,0,4,0,0,0,3,10,0,0,0,2,34,1,0,0,12
"10607002001","Anaconda-Royal Fire","Purple","Súng lục","Secondary",111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,3,0,0,29,23,1,0,0,30,1,0,0,0,4
"10103002001","QBZ95-A","Blue","Súng trường khác","Rifle",109,6,0,0,0,37,3,0,0,0,23,0,0,0,0,12,1,0,0,0,15,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0
"10102034006","M4A1-XS-Ancient Dragon","Purple","M4A1","Rifle",108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,36,1,0,0,60
"10703020006","Phoenix B.C Axe","Purple","Cận chiến","Melee",105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,14,0,0,0,87
"10628002006","MK23-Nightblade","Orange","Súng lục","Secondary",104,74,2,0,0,0,14,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10802006001","Flashbang-Beast","Gold V","Đặc biệt","Utility",103,13,0,0,0,8,6,0,0,0,0,3,0,0,0,1,4,1,0,0,3,6,1,0,0,2,11,0,0,0,3,28,0,0,0,13
"10802005001","Flashbang-Predator","Gold V","Đặc biệt","Utility",101,17,0,0,0,5,9,0,0,0,1,14,0,0,0,2,6,0,0,0,3,18,0,0,0,3,7,0,0,0,3,8,0,0,0,5
"10607006001","Anaconda-Born Beast","Gold V","Súng lục","Secondary",101,0,0,0,0,0,33,3,0,0,23,15,2,0,0,7,4,0,0,0,1,2,0,0,0,0,0,2,0,0,1,5,1,0,0,2
"10706010006","Greatsword-Angel","Gold V","Cận chiến","Melee",97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,0,0,0,46,25,0,0,0,0,2,0,0,0,0,1,0,0,0
"10502003001","Jack Hammer-Ultimate Silversmith","Purple","Shotgun","Shotgun",97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,12,0,0,0,31,2,0,0,0,45,0,0,0,0,4
"10401002001","MP5-A","Green","SMG","SMG",95,6,0,0,0,14,1,1,4,0,14,4,0,0,0,10,4,0,0,0,13,2,0,0,0,5,2,0,0,0,11,2,0,0,0,2
"10602078001","Desert Eagle-Tournament Spirit","Gold VVIP","Súng lục","Secondary",95,15,0,0,0,5,34,2,0,0,23,8,0,0,0,2,1,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"10602090001","Desert Eagle-Pro Max","Orange","Súng lục","Secondary",88,0,0,0,0,0,59,7,0,0,1,5,0,0,0,1,2,1,0,0,0,2,4,0,0,0,3,1,0,0,0,2,0,0,0,0
"10603008001","Mauser M1896-Ultimate Silversmith","Purple","Súng lục","Secondary",86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,20,1,0,0,21,12,0,0,0,17,7,0,0,0,3
"10504003001","Golden Shark","Gold V","Shotgun","Shotgun",85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,13,0,0,0
"10101214006","AK47-Legends of Huaxia​​","Gold V","AK47","Rifle",82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,21,0,0,0,0,0,0,0,0,0
"10520001001","M1216-Fish","Silver V","Shotgun","Shotgun",81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,0,0,29
"10102165006","M4A1-Red","Purple","M4A1","Rifle",81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,18,1,0,0,56
"10625001001","CZ75-Predator","Gold V","Súng lục","Secondary",77,37,0,0,0,5,17,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,3
"10803006001","Smoke-Predator","Gold V","Đặc biệt","Utility",77,2,1,0,0,3,8,0,0,0,6,17,3,0,0,8,4,0,0,0,1,10,0,0,0,1,5,0,0,0,2,6,0,0,0,0
"10102185006","M4A1-UnderTech Gold","Gold VVIP","M4A1","Rifle",77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,10,0,0,4
"10602037001","Desert Eagle-El Dorado-Noble Gold","Red","Súng lục","Secondary",75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,31,5,0,0,20,5,1,0,0,2,0,0,0,0,0
"10301004006","M60-Gold","Orange","SMG","Machine Gun",74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,24,2,0,0,46
"10607044001","Anaconda-Gold","Orange","Súng lục","Secondary",73,0,0,0,0,1,15,1,0,0,2,4,0,0,0,2,1,0,0,0,1,0,0,0,0,0,11,2,1,0,24,7,1,0,0,0
"10101089001","AK47-Gold Phoenix","Purple","AK47","Rifle",72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2,0,0,39
"10101158006","AK47-Buster III","Gold VVIP","AK47","Rifle",72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,20,0,0,4
"10504009001","Golden Shark-Mutant Venom","C","Shotgun","Shotgun",68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,12,1,0,2
"10602039001","Desert Eagle-Gold Phoenix","Purple","Súng lục","Secondary",67,11,0,0,0,10,6,0,0,0,10,4,0,0,0,6,2,0,0,0,2,2,0,0,0,2,2,0,0,0,7,1,0,0,0,2
"10226001001","SR25-Titan","Orange","Bắn tỉa khác","Sniper",67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3,0,0,27
"10602121001","Desert Eagle-Born Beast-Arch","Gold VVIP","Súng lục","Secondary",67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,1,0,7,16,5,2,0,13,1,0,0,0,0
"10305009006","Gatling Gun-Blue Crystal","Purple","SMG","Machine Gun",66,56,0,0,0,7,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10609005001","Dual Glock","Purple","Súng lục","Secondary",65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,17,1,0,0,14,12,1,0,0,15,1,0,0,0,0
"10602087001","Desert Eagle-Beast-Frost","C","Súng lục","Secondary",64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35,3,1,0,20,2,0,0,0,0,1,1,0,0,0
"10704019006","Blood Moon","Gold V","Cận chiến","Melee",62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,7,0,2,0,11,0,0,0,0
"10802008001","Flashbang-Born Beast","Gold V","Đặc biệt","Utility",61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,18,2,0,0,0,6,2,0,0,0,4,4,0,0,0,2
"10321003001","QBB95-Ancient War","Gold V","SMG","Machine Gun",61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,9,1,0,8
"10102162001","M4A1-Red Knife Beast-Alpha","Silver V","M4A1","Rifle",59,6,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10615007001","QSZ92-Angel","Gold V","Súng lục","Secondary",58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,0,0,3,20,1,0,0,5,3,1,0,0,0
"10602045001","Desert Eagle-Royal Blue Gold Dragon","Orange","Súng lục","Secondary",57,8,1,0,0,9,8,0,0,0,0,3,2,0,0,2,7,0,0,0,3,1,0,0,0,4,1,0,0,0,5,1,0,0,0,2
"10305002001","Gatling Gun-Volcano","Purple","SMG","Machine Gun",57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,49
"10109001001","9A91-S","Blue","Súng trường khác","Rifle",55,4,0,0,0,10,4,0,0,0,11,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,1,0,0,0,16,1,0,0,0,1
"10602037006","Desert Eagle-El Dorado-Noble Gold","Red","Súng lục","Secondary",54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,26,2,5,0,0,7,1,0,0,0,1,3,1,0
"10802020001","Flashbang-Happy Sound","Orange","Đặc biệt","Utility",54,0,0,0,0,3,1,0,0,0,45,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"10802078001","Flashbang-Container","Orange","Đặc biệt","Utility",54,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,16
"10405002001","Steyr TMP-S","Blue","SMG","SMG",53,4,0,0,0,7,2,0,0,0,11,3,0,0,0,8,1,0,0,0,1,1,0,0,0,6,1,0,0,0,6,0,0,0,0,2
"10101013006","AK47-A Jasmine","Purple","AK47","Rifle",53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,31,2,0,0,17
"10318007001","Lewis Gun-Steel Frenzy","Gold V","SMG","Machine Gun",52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,1,0,0,10,11,0,0,2,9,2,0,0,0,2,0,1,0,0
"10630002001","Dual Colt-Iron Shark-Summer Breeze","C","Súng lục","Secondary",52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,1,22,3,0,0,9
"10602083001","Desert Eagle-Crystal","Purple","Súng lục","Secondary",50,12,0,0,0,10,2,0,0,0,1,2,0,0,0,0,1,0,0,0,0,4,0,0,0,8,0,0,0,0,8,2,0,0,0,0
"10802094001","Flashbang-Beast Dragon","Orange","Đặc biệt","Utility",49,5,0,0,0,4,1,0,0,0,1,1,0,0,0,10,0,0,0,0,14,6,0,0,0,1,0,0,0,0,3,0,0,0,0,3
"10801134001","Grenade-Mini","Orange","Đặc biệt","Utility",48,0,0,0,0,0,17,1,0,0,0,18,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"10102107001","M4A1-S-Gold","Orange","M4A1","Rifle",48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,1,0,19,2,0,0,0,5,0,0,0,0
"10602018001","Desert Eagle-Toy","Purple","Súng lục","Secondary",48,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,8,1,0,0,17,3,0,0,0,7,0,0,0,0,5,0,0,0,0,0
"10413004001","P90-Rabbit","Gold V","SMG","SMG",48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,3,1,0,10
"10606006001","Croaking Cannon","Orange","Súng lục","Secondary",47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,1,0,19
"10614019001","COP 357-Red Qipao","Gold VVIP","Súng lục","Secondary",46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,6,0,15,1,0,5,0
"10405013001","Steyr TMP-Luna-Gold","Orange","SMG","SMG",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,1,26,3,0,0,1,3,1,0,0,0
"10615003001","QSZ92-Falling Snow","Purple","Súng lục","Secondary",44,13,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10802003001","Flashbang-Nightmare","Purple","Đặc biệt","Utility",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,5,0,13,0,0,10
"10602092001","Desert Eagle-Illusion","Purple","Súng lục","Secondary",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,32,2,0,0,0,2,0,0,0,0,0
"10707013006","Shovel-Blue Pottery","Purple","Cận chiến","Melee",39,30,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10201042001","AWM-Spearfish","Orange","AWM","Sniper",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,28
"10703027006","B.C Axe-Gold","Orange","Cận chiến","Melee",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,12
"10615002001","QSZ92-Summer Limited","Purple","Súng lục","Secondary",36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,22
"10109004006","9A91-Royal Fire","Purple","Súng trường khác","Rifle",36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,13,1,0,0,19
"10302004006","RPK-Jasmine","Purple","SMG","Machine Gun",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,32
"10403014006","MK5-Gold","Orange","SMG","SMG",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,28
"10304004006","M249-Oriental Phoenix","Purple","SMG","Machine Gun",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,1,0,0,23
"10625005001","Gaming Controller","Purple","Súng lục","Secondary",33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10,0,0,0,5,6,0,0,0,4,2,1,0,0,2,0,0,0,0,1
"10109016001","9A91-Gold","Orange","Súng trường khác","Rifle",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,19
"10101245006","AK47-Mộc Lan","Gold V","AK47","Rifle",29,11,0,0,0,0,4,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10602002001","Desert Eagle-Winter Land","Purple","Súng lục","Secondary",29,6,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
